timestamp,open,high,low,close,volume,oi
2025-01-01 09:15:00+05:30,718.0,721.7,715.0,717.85,109454,0
2025-01-01 09:45:00+05:30,717.85,721.5,716.05,721.35,64282,0
2025-01-01 10:15:00+05:30,721.35,726.0,720.75,723.7,193594,0
2025-01-01 10:45:00+05:30,723.7,724.5,721.55,724.35,53612,0
2025-01-01 11:15:00+05:30,724.25,725.0,722.35,723.9,39704,0
2025-01-01 11:45:00+05:30,723.6,727.0,722.4,725.8,112909,0
2025-01-01 12:15:00+05:30,725.45,732.9,723.5,731.45,359314,0
2025-01-01 12:45:00+05:30,731.5,732.85,729.75,730.65,187665,0
2025-01-01 13:15:00+05:30,730.7,733.95,730.45,731.6,180190,0
2025-01-01 13:45:00+05:30,731.3,735.0,730.65,734.5,151419,0
2025-01-01 14:15:00+05:30,734.5,739.8,732.55,737.3,342111,0
2025-01-01 14:45:00+05:30,737.3,741.0,736.4,740.5,486403,0
2025-01-01 15:15:00+05:30,740.5,740.85,735.0,737.7,386219,0
2025-01-02 09:15:00+05:30,739.2,741.7,732.3,733.2,223774,0
2025-01-02 09:45:00+05:30,733.15,738.9,731.9,733.05,119057,0
2025-01-02 10:15:00+05:30,733.0,742.0,732.2,740.6,181883,0
2025-01-02 10:45:00+05:30,740.6,747.25,738.5,746.25,236972,0
2025-01-02 11:15:00+05:30,746.3,752.9,745.25,751.45,320797,0
2025-01-02 11:45:00+05:30,751.45,751.75,747.0,749.4,138175,0
2025-01-02 12:15:00+05:30,749.15,754.15,748.6,752.85,190662,0
2025-01-02 12:45:00+05:30,752.55,754.15,750.3,751.45,163983,0
2025-01-02 13:15:00+05:30,751.5,755.6,751.5,753.9,172392,0
2025-01-02 13:45:00+05:30,753.9,755.5,753.4,755.5,118895,0
2025-01-02 14:15:00+05:30,755.5,759.9,754.9,756.1,241118,0
2025-01-02 14:45:00+05:30,755.9,757.85,755.0,756.2,159073,0
2025-01-02 15:15:00+05:30,756.2,757.15,753.0,754.9,163476,0
2025-01-03 09:15:00+05:30,754.95,765.4,752.6,762.65,424420,0
2025-01-03 09:45:00+05:30,762.35,766.6,761.1,762.55,171810,0
2025-01-03 10:15:00+05:30,761.95,766.05,760.0,761.3,131159,0
2025-01-03 10:45:00+05:30,761.3,769.8,760.9,768.8,207440,0
2025-01-03 11:15:00+05:30,768.65,770.7,766.1,770.3,179929,0
2025-01-03 11:45:00+05:30,770.3,774.5,769.3,772.45,192507,0
2025-01-03 12:15:00+05:30,772.45,774.8,768.5,768.85,164957,0
2025-01-03 12:45:00+05:30,768.8,769.0,760.5,761.05,325871,0
