timestamp,open,high,low,close,volume,oi
2025-01-01 09:15:00+05:30,4094.4,4120.0,4090.5,4096.05,86740,0
2025-01-01 09:45:00+05:30,4094.95,4103.85,4085.45,4099.55,71950,0
2025-01-01 10:15:00+05:30,4098.05,4114.75,4095.55,4109.05,44266,0
2025-01-01 10:45:00+05:30,4109.65,4127.75,4107.65,4123.05,57405,0
2025-01-01 11:15:00+05:30,4123.2,4134.0,4118.45,4123.1,56692,0
2025-01-01 11:45:00+05:30,4123.0,4125.0,4102.65,4110.55,47888,0
2025-01-01 12:15:00+05:30,4108.8,4129.25,4108.7,4121.4,68253,0
2025-01-01 12:45:00+05:30,4122.5,4130.0,4107.85,4112.5,44228,0
2025-01-01 13:15:00+05:30,4112.1,4122.85,4110.35,4118.65,33990,0
2025-01-01 13:45:00+05:30,4118.95,4122.45,4113.0,4114.2,57487,0
2025-01-01 14:15:00+05:30,4113.0,4119.95,4110.75,4117.15,51522,0
2025-01-01 14:45:00+05:30,4116.3,4118.9,4108.0,4113.4,88718,0
2025-01-01 15:15:00+05:30,4114.05,4118.65,4107.45,4112.0,51224,0
2025-01-02 09:15:00+05:30,4120.0,4134.1,4096.95,4131.0,125609,0
2025-01-02 09:45:00+05:30,4131.7,4148.8,4130.0,4133.4,91844,0
2025-01-02 10:15:00+05:30,4133.4,4150.0,4133.1,4141.8,63124,0
2025-01-02 10:45:00+05:30,4142.0,4157.5,4138.45,4148.65,113974,0
2025-01-02 11:15:00+05:30,4149.85,4155.0,4145.65,4149.8,53448,0
2025-01-02 11:45:00+05:30,4149.15,4151.5,4128.4,4129.65,61406,0
2025-01-02 12:15:00+05:30,4128.8,4173.3,4127.0,4165.55,175853,0
2025-01-02 12:45:00+05:30,4165.5,4169.0,4151.0,4161.85,167727,0
2025-01-02 13:15:00+05:30,4161.85,4171.65,4160.0,4169.05,141954,0
2025-01-02 13:45:00+05:30,4169.0,4172.2,4160.5,4163.0,94266,0
2025-01-02 14:15:00+05:30,4163.0,4182.65,4160.75,4176.25,152745,0
2025-01-02 14:45:00+05:30,4176.25,4183.0,4173.05,4174.95,254112,0
2025-01-02 15:15:00+05:30,4174.95,4178.25,4156.4,4166.0,221522,0
2025-01-03 09:15:00+05:30,4179.95,4179.95,4128.45,4130.55,134764,0
2025-01-03 09:45:00+05:30,4130.55,4136.75,4115.95,4118.0,102777,0
2025-01-03 10:15:00+05:30,4118.0,4125.0,4105.55,4109.9,75623,0
2025-01-03 10:45:00+05:30,4109.35,4110.75,4102.0,4109.8,130199,0
2025-01-03 11:15:00+05:30,4109.8,4139.7,4106.95,4127.2,171465,0
2025-01-03 11:45:00+05:30,4126.85,4132.0,4119.85,4122.55,100608,0
2025-01-03 12:15:00+05:30,4122.05,4122.55,4104.05,4111.0,135594,0
2025-01-03 12:45:00+05:30,4111.0,4119.8,4105.0,4118.1,118811,0
2025-01-03 13:15:00+05:30,4118.05,4121.95,4107.1,4107.2,95902,0
2025-01-03 13:45:00+05:30,4107.1,4112.95,4105.0,4108.35,94905,0
2025-01-03 14:15:00+05:30,4108.35,4112.0,4105.05,4105.5,105137,0
2025-01-03 14:45:00+05:30,4105.5,4109.7,4096.0,4099.4,301520,0
2025-01-03 15:15:00+05:30,4099.7,4103.0,4092.3,4097.0,204953,0
2025-01-06 09:15:00+05:30,4105.5,4149.65,4099.9,4119.95,373689,0
2025-01-06 09:45:00+05:30,4119.95,4136.45,4111.75,4134.65,151391,0
2025-01-06 10:15:00+05:30,4134.6,4142.0,4100.0,4100.0,173643,0
2025-01-06 10:45:00+05:30,4100.05,4108.95,4093.0,4096.85,203457,0
2025-01-06 11:15:00+05:30,4096.9,4104.85,4077.0,4078.35,186017,0
2025-01-06 11:45:00+05:30,4078.4,4092.95,4066.4,4089.0,177813,0
2025-01-06 12:15:00+05:30,4089.0,4112.9,4086.15,4109.6,71977,0
2025-01-06 12:45:00+05:30,4110.15,4119.0,4101.3,4114.7,84912,0
2025-01-06 13:15:00+05:30,4114.2,4114.9,4101.55,4104.2,105617,0
2025-01-06 13:45:00+05:30,4104.15,4109.85,4094.5,4103.75,81110,0
2025-01-06 14:15:00+05:30,4103.75,4105.5,4095.4,4097.35,94726,0
2025-01-06 14:45:00+05:30,4096.6,4105.25,4090.0,4094.65,216387,0
2025-01-06 15:15:00+05:30,4094.65,4098.0,4085.25,4090.0,156918,0
2025-01-07 09:15:00+05:30,4114.95,4140.35,4082.0,4086.0,495789,0
2025-01-07 09:45:00+05:30,4085.95,4087.45,4025.0,4044.0,234071,0
2025-01-07 10:15:00+05:30,4044.05,4049.0,4031.0,4039.55,129487,0
2025-01-07 10:45:00+05:30,4039.55,4052.0,4021.65,4024.25,188769,0
2025-01-07 11:15:00+05:30,4024.25,4036.7,4020.0,4023.05,142705,0
2025-01-07 11:45:00+05:30,4023.0,4025.0,4011.55,4013.6,128802,0
2025-01-07 12:15:00+05:30,4013.6,4022.7,4011.8,4018.7,113504,0
2025-01-07 12:45:00+05:30,4018.45,4035.0,4017.35,4032.35,155901,0
2025-01-07 13:15:00+05:30,4032.65,4038.5,4025.75,4031.7,176464,0
2025-01-07 13:45:00+05:30,4031.8,4035.35,4023.2,4028.5,125370,0
2025-01-07 14:15:00+05:30,4029.05,4034.9,4027.1,4033.0,131574,0
2025-01-07 14:45:00+05:30,4033.0,4038.0,4021.35,4026.9,376784,0
2025-01-07 15:15:00+05:30,4026.4,4035.0,4025.25,4031.0,258568,0
2025-01-08 09:15:00+05:30,4034.9,4052.4,4018.0,4018.05,255903,0
2025-01-08 09:45:00+05:30,4018.65,4048.9,4017.75,4036.9,144477,0
2025-01-08 10:15:00+05:30,4036.9,4038.65,4022.05,4030.0,171054,0
2025-01-08 10:45:00+05:30,4030.0,4035.95,4020.4,4029.25,123452,0
