datetime,open,high,low,close,volume,sma_20,sma_50,sma_200,ema_9,ema_20,ema_50,rsi_14,bb_upper_20,bb_lower_20,bb_width_20,vwap,supertrend_10_3,supertrend_10_3_signal,is_support,is_resistance,support_levels,resistance_levels,sr_position,nearest_support,nearest_resistance
2025-04-15 11:01:00,767.7,767.85,767.7,767.85,4141,767.705,768.375,,767.7454039907167,767.8000135522277,767.916445460897,68.29268292682764,768.3650637927753,767.0449362072247,0.0017195766414841746,766.5673581687838,,1,0,0,[762.4],[764.0],1,762.4,
2025-04-15 11:02:00,767.85,768.0,767.8,767.85,6100,767.715,768.3409999999999,,767.7663231925734,767.8047741663013,767.9138397565481,67.49999999999915,768.3776104674585,767.0523895325416,0.0017261886701664582,766.5706764535507,,1,0,0,[762.4],[764.0],1,762.4,
2025-04-15 11:03:00,767.85,768.0,767.8,767.95,3903,767.7099999999999,768.308,,767.8030585540588,767.8186051980821,767.915257805311,62.857142857142485,768.36341209694,767.0565879030598,0.0017022367741467155,766.5728445393472,,1,0,0,[762.4],[764.0],1,762.4,
2025-04-15 11:04:00,767.95,768.0,767.8,767.8,5968,767.6825000000001,768.2719999999999,,767.802446843247,767.8168332744552,767.9107378913772,64.70588235293881,768.2649404193667,767.1000595806336,0.0015173992356646102,766.576023396748,,1,0,0,[762.4],[764.0],1,762.4,
2025-04-15 11:05:00,767.85,767.9,767.7,767.7,3966,767.66,768.239,,767.7819574745977,767.8057062959357,767.9024736603428,58.82352941176588,768.1995904880031,767.1204095119969,0.0014058059245059375,766.5779642536303,,1,0,0,[762.4],[764.0],1,762.4,
2025-04-15 11:06:00,767.85,767.85,767.7,767.7,4999,767.645,768.204,,767.7655659796782,767.7956390296561,767.8945335168,56.25000000000089,768.1609559344773,767.1290440655226,0.0013442566146522077,766.5803674636064,,1,0,0,[762.4],[764.0],1,762.4,
2025-04-15 11:07:00,767.8,767.9,767.7,767.8,2339,767.6800000000001,768.185,,767.7724527837426,767.796054360165,767.8908263200628,54.83870967741841,768.1311972377742,767.2288027622259,0.0011754825911165622,766.5815364527733,,1,0,0,[762.4],[764.0],1,762.4,
2025-04-15 11:08:00,767.5,767.7,767.5,767.6,6489,767.7025,768.16,,767.7379622269941,767.7773825163398,767.8794213663349,51.515151515153605,768.0815222879244,767.3234777120756,0.0009874197047017189,766.5842374319864,,1,0,0,[762.4],[764.0],1,762.4,
2025-04-15 11:09:00,767.55,767.6,767.25,767.25,12497,767.6899999999999,768.127,,767.6403697815954,767.7271556100217,767.8547381754983,32.352941176469216,768.1112762564127,767.2687237435872,0.0010975165924077136,766.5882133399908,,1,0,0,[762.4],[764.0],1,762.4,
2025-04-15 11:10:00,767.3,767.3,767.0,767.0,5749,767.675,768.071,,767.5122958252764,767.6579026947815,767.8212190313611,22.222222222221518,768.169708845799,767.1802911542009,0.001288849697591027,766.5894069232492,,1,0,0,[762.4],[764.0],1,762.4,
2025-04-15 11:11:00,767.1,767.1,766.65,766.9,17209,767.65,768.0090000000001,,767.3898366602211,767.5857214857547,767.7850927948372,21.621621621620122,768.243827903482,767.0561720965179,0.001547131905118388,766.5914446425153,,1,0,0,[762.4],[764.0],1,762.4,
2025-04-15 11:12:00,766.85,766.9,766.8,766.85,4503,767.6175000000001,767.952,,767.281869328177,767.5156527728257,767.7484224891573,22.857142857143046,768.3090086481983,766.9259913518018,0.0018017011029535857,766.5919128285675,,1,0,0,[762.4],[764.0],1,762.4,
2025-04-15 11:13:00,766.85,767.2,766.65,766.85,23227,767.5775000000001,767.9069999999999,,767.1954954625417,767.4522572706518,767.7131902346806,25.0,768.3490159376914,766.8059840623088,0.002010261993587184,766.594763795291,,1,0,0,[762.4],[764.0],1,762.4,
2025-04-15 11:14:00,766.8,766.9,766.5,766.8,5446,767.54,767.8610000000001,,767.1163963700334,767.3901375305898,767.6773788529284,24.242424242423198,768.3864165952048,766.6935834047952,0.002205530904460486,766.5950638010173,,1,1,0,[762.4],[764.0],1,762.4,
2025-04-15 11:15:00,766.9,767.25,766.75,767.1,8734,767.5024999999999,767.818,,767.1131170960267,767.3625053848193,767.6547365449704,28.57142857142857,768.3575007694709,766.647499230529,0.002228007777097696,766.5965802691428,,1,0,0,[762.4],[764.0],1,762.4,
2025-04-15 11:16:00,767.05,767.5,766.9,767.4,4449,767.4725,767.7860000000001,,767.1704936768214,767.3660763005508,767.6447468765402,39.02439024390109,768.2955079618506,766.6494920381493,0.0021447230014121294,766.5977592513058,,1,0,1,[762.4],[764.0],1,762.4,
2025-04-15 11:17:00,767.3,767.35,766.85,766.85,6828,767.4175,767.7439999999999,,767.1063949414571,767.3169261766889,767.6135803323622,27.99999999999855,768.2530741801496,766.5819258198504,0.002177626077460033,766.5988873691131,,1,0,0,[762.4],[764.0],1,762.4,
2025-04-15 11:18:00,766.9,767.1,766.7,766.9,11423,767.3725,767.7080000000001,,767.0651159531657,767.2772189217661,767.5855967899166,31.249999999998522,768.2182167623452,766.5267832376547,0.0022041883501042977,766.6002378853644,,1,0,0,[762.4],[764.0],1,762.4,
2025-04-15 11:19:00,767.05,767.15,766.85,766.85,5498,767.3325,767.676,,767.0220927625326,767.2365314054074,767.5567498569787,31.914893617019217,768.1983886521379,766.4666113478621,0.002256879910958728,766.6009912958464,,1,0,0,[762.4],[764.0],1,762.4,
2025-04-15 11:20:00,766.95,767.0,766.7,766.8,5519,767.29,767.64,,766.9776742100261,767.1949569858448,767.5270733919992,31.249999999997044,768.1735335754535,766.4064664245465,0.0023029977595263804,766.6014926034434,,1,0,0,[762.4],[764.0],1,762.4,
2025-04-15 11:21:00,766.65,766.8,766.5,766.65,14310,767.23,767.6029999999998,,766.9121393680209,767.1430563205262,767.4926783570189,26.530612244897767,768.1163882955751,766.3436117044249,0.002310619489788205,766.6017624648874,,1,0,0,[762.4],[764.0],1,762.4,
2025-04-15 11:22:00,766.6,766.65,766.1,766.4,24393,767.1575,767.549,,766.8097114944168,767.0722890519046,767.4498282253711,25.999999999999105,768.0672570525932,766.2477429474069,0.0023717608251060205,766.5997105001851,,1,1,0,[762.4],[764.0],1,762.4,
2025-04-15 11:23:00,766.2,766.65,766.15,766.65,16737,767.0925,767.5110000000001,,766.7777691955334,767.0320710469613,767.4184624126115,37.4999999999994,767.9479930865054,766.2370069134945,0.0022304822078314567,766.598965169248,,1,0,0,[762.4],[764.0],1,762.4,
2025-04-15 11:24:00,766.65,767.0,766.5,767.0,7918,767.0525,767.482,,766.8222153564268,767.0290166615364,767.4020521219209,50.0,767.8408860929678,766.2641139070322,0.0020556248574062717,766.5996731215776,,1,0,0,[762.4],[764.0],1,762.4,
2025-04-15 11:25:00,767.0,767.5,766.95,767.2,9661,767.0275,767.46,,766.8977722851415,767.0453007890092,767.3941285092965,55.769230769232024,767.7590988259362,766.2959011740638,0.0019076208504550435,766.6019387824009,,1,0,0,[762.4],[764.0],1,762.4,
2025-04-15 11:26:00,767.45,767.65,767.2,767.5,8210,767.0175,767.45,,767.0182178281133,767.0886054757702,767.3982803324614,61.40350877192933,767.7150709735675,766.3199290264325,0.001818918013128796,766.6045769927044,,1,0,1,[762.4],[764.0],1,762.4,
2025-04-15 11:27:00,767.5,767.6,767.25,767.25,6297,766.99,767.435,,767.0645742624906,767.1039763828397,767.3924654174629,56.451612903225396,767.5948923349225,766.3851076650775,0.0015773147887782385,766.6063910200289,,1,0,0,[762.4],[764.0],1,762.4,
2025-04-15 11:28:00,767.4,767.6,767.25,767.5,8930,766.985,767.427,,767.1516594099925,767.1416929178074,767.3966824599153,60.60606060606144,767.569987629204,766.400012370796,0.001525421303425661,766.6092291557254,,1,0,0,[762.4],[764.0],1,762.4,
2025-04-15 11:29:00,767.5,767.55,767.3,767.5,4424,766.9975000000001,767.4209999999999,,767.221327527994,767.1758174018257,767.4007341281539,56.666666666666536,767.6160509382128,766.3789490617874,0.0016129151352193625,766.6106281309761,,1,0,0,[762.4],[764.0],1,762.4,
2025-04-15 11:30:00,767.5,767.7,767.15,767.15,12294,767.005,767.408,,767.2070620223952,767.1733586016519,767.3909014172459,45.901639344262236,767.6273047146702,766.3826952853298,0.0016226875044367001,766.613954482513,,1,0,1,[762.4],[764.0],1,762.4,
2025-04-15 11:31:00,767.25,767.3,767.0,767.0,7204,767.01,767.3969999999999,,767.1656496179162,767.1568482586374,767.3755719499029,52.83018867924488,767.6303564340516,766.3896435659484,0.001617596730294486,766.6152618409327,,1,0,0,[762.4],[764.0],1,762.4,
2025-04-15 11:32:00,767.05,767.1,766.6,766.8,9220,767.0074999999999,767.38,,767.092519694333,767.1228627101957,767.3530005008871,48.21428571428535,767.6309665398574,766.3840334601425,0.0016257117169191124,766.6160099782944,,1,0,0,[762.4],[764.0],1,762.4,
2025-04-15 11:33:00,766.85,766.85,766.6,766.65,5581,766.9975,767.3520000000001,,767.0040157554664,767.0778281663676,767.3254318537935,46.551724137930364,767.6377918742389,766.357208125761,0.0016696061570969473,766.616184034816,,1,0,0,[762.4],[764.0],1,762.4,
2025-04-15 11:34:00,766.65,766.85,766.5,766.55,7776,766.985,767.3159999999999,,766.9132126043731,767.0275588171897,767.2950227614879,45.762711864406846,767.6507801122748,766.3192198877252,0.0017360968265996706,766.616233409124,,1,0,0,[762.4],[764.0],1,762.4,
2025-04-15 11:35:00,766.75,766.75,766.5,766.5,2812,766.955,767.283,,766.8305700834985,766.9773151203145,767.2638453982923,47.368421052632,767.652287979476,766.2577120205241,0.0018183282708267349,766.6161991908032,,1,0,0,[762.4],[764.0],1,762.4,
2025-04-15 11:36:00,766.55,766.85,766.5,766.75,5595,766.9225,767.258,,766.8144560667988,766.9556660612369,767.2436945983593,56.14035087719333,767.5925157107391,766.2524842892609,0.001747284010415936,766.6163722509137,,1,0,0,[762.4],[764.0],1,762.4,
2025-04-15 11:37:00,766.75,767.4,766.75,767.4,10311,766.95,767.2639999999999,,766.9315648534391,766.9979835792143,767.2498242219531,61.53846153846153,767.6518771822429,766.2481228177572,0.0018303075356745828,766.618521827859,,1,0,0,[762.4],[764.0],1,762.4,
2025-04-15 11:38:00,767.35,767.4,767.15,767.3,3629,766.97,767.2670000000002,,767.0052518827513,767.0267470478606,767.2517918995236,54.99999999999925,767.6884779233363,766.2515220766637,0.0018735489610709904,766.6194077699159,,1,0,0,[762.4],[764.0],1,762.4,
2025-04-15 11:39:00,767.15,767.9,767.15,767.85,14577,767.02,767.2740000000001,,767.174201506201,767.1051520909215,767.2752510407188,59.70149253731302,767.8358947300555,766.2041052699444,0.002127440562320568,766.6248062999437,,1,0,0,[762.4],[764.0],1,762.4,
2025-04-15 11:40:00,767.9,768.3,767.75,768.25,18798,767.0925,767.293,,767.3893612049609,767.2141852251194,767.3134764901024,60.86956521739116,768.0681374434487,766.1168625565513,0.0025437282816575687,766.6348661208933,,1,0,0,[762.4],[764.0],1,762.4,
2025-04-15 11:41:00,768.05,768.2,767.8,767.9,6935,767.155,767.303,,767.4914889639688,767.2795009179652,767.3364774120591,59.154929577464294,768.1706149291032,766.1393850708968,0.002647743752183608,766.6382082558653,,1,0,0,[762.4],[764.0],1,762.4,
2025-04-15 11:42:00,768.0,768.5,767.8,768.5,14435,767.26,767.323,,767.693191171175,767.395738925778,767.3821057488411,62.82051282051252,768.3761965493808,766.1438034506192,0.0029095653347777505,766.6466701812498,,1,0,0,[762.4],[764.0],1,762.4,
2025-04-15 11:43:00,768.6,769.25,768.55,769.1,30256,767.3824999999999,767.352,,767.9745529369401,767.5580495042753,767.4494741508473,67.77777777777757,768.730510229544,766.0344897704558,0.0035132681017461718,766.6716661532897,,1,0,1,[762.4],[764.0],1,762.4,
2025-04-15 11:44:00,768.95,769.1,768.35,768.75,21906,767.47,767.3760000000001,,768.1296423495521,767.6715685991063,767.5004751645396,67.77777777777757,768.9355338527967,766.0044661472034,0.0038191300058546263,766.687624142657,,1,0,0,[762.4],[764.0],1,762.4,
2025-04-15 11:45:00,768.75,769.05,768.4,768.65,15723,767.5424999999999,767.3920000000002,,768.2337138796418,767.7647525420485,767.5455545698518,68.53932584269572,769.0928055725984,765.9921944274014,0.004039660533712512,766.6987423546135,,1,0,0,[762.4],[764.0],1,762.4,
2025-04-15 11:46:00,768.75,768.85,768.5,768.6,4642,767.5975,767.4040000000001,,768.3069711037135,767.8442999189963,767.586905371034,70.93023255813999,769.217920673129,765.9770793268709,0.004222058235283588,766.7019199775754,,1,0,0,[762.4],[764.0],1,762.4,
2025-04-15 11:47:00,768.7,768.75,768.25,768.25,7675,767.6474999999999,767.41,,768.2955768829709,767.882938021949,767.612909081974,67.77777777777757,769.2844017589429,766.010598241057,0.004264722438210092,766.706524591131,,1,0,0,[762.4],[764.0],1,762.4,
2025-04-15 11:48:00,768.35,768.4,768.0,768.2,5380,767.6825,767.418,,768.2764615063768,767.913134400811,767.6359322552299,68.53932584269745,769.3359732184769,766.0290267815232,0.004307700692608852,766.7093305316638,,1,0,0,[762.4],[764.0],1,762.4,
2025-04-15 11:49:00,768.2,768.3,767.8,768.0,11267,767.7075,767.425,,768.2211692051015,767.9214073150195,767.6502094216916,66.30434782608647,769.3644709205622,766.0505290794378,0.004316672484148534,766.7145196056671,,1,0,0,[762.4],[764.0],1,762.4,
2025-04-15 11:50:00,768.0,768.0,767.8,767.85,6429,767.7425,767.429,,768.1469353640813,767.914606618351,767.6580443463312,62.222222222222165,769.3793374513418,766.1056625486581,0.0042640272001142985,766.717127627685,,1,0,0,[762.4],[764.0],1,762.4,
2025-04-15 11:51:00,767.85,768.2,767.65,767.65,21983,767.775,767.425,,768.0475482912651,767.8894059880319,767.6577288817692,53.08641975308629,769.3751644652347,766.1748355347653,0.004168316147920117,766.7255794964879,,1,0,0,[762.4],[764.0],1,762.4,
2025-04-15 11:52:00,767.7,767.7,767.5,767.55,5569,767.8125,767.4190000000001,,767.9480386330122,767.8570816082193,767.653504219739,53.08641975308629,769.3503984293372,766.2746015706628,0.004005921834659495,766.7272217082605,,1,1,0,[762.4],[764.0],1,762.4,
2025-04-15 11:53:00,767.7,768.05,767.65,767.9,7834,767.875,767.418,,767.9384309064097,767.8611690741033,767.6631707209258,50.64935064935004,769.3122854531008,766.4377145468992,0.0037435401676074852,766.7302822486215,,1,0,0,[762.4],[764.0],1,762.4,
2025-04-15 11:54:00,768.0,768.0,767.75,767.9,4405,767.9424999999999,767.42,,767.9307447251279,767.864867257522,767.6724581436346,44.92753623188397,769.2375411495233,766.6474588504765,0.0033727555110529745,766.7320210910485,,1,0,0,[762.4],[764.0],1,762.4,
2025-04-15 11:55:00,767.85,768.45,767.85,768.15,6250,768.025,767.429,,767.9745957801023,767.8920227568055,767.6911852752568,53.731343283581936,769.1292978240594,766.9207021759405,0.0028756819740489493,766.7350486130181,,1,0,0,[762.4],[764.0],1,762.4,
2025-04-15 11:56:00,768.45,768.5,768.1,768.4,3210,768.1075,767.443,,768.0596766240818,767.9404015418717,767.7189819311291,48.33333333333302,769.0446148331655,767.1703851668344,0.0024400616662785812,766.7367993492298,,1,0,0,[762.4],[764.0],1,762.4,
2025-04-15 11:57:00,768.4,768.6,768.2,768.4,16896,768.1575,767.455,,768.1277412992655,767.9841728235982,767.7456885220652,35.41666666666627,769.0408399536402,767.2741600463598,0.0022998928049005273,766.7463337477132,,1,0,0,[762.4],[764.0],1,762.4,
2025-04-15 11:58:00,768.55,768.6,768.2,768.45,6199,768.215,767.472,,768.1921930394125,768.0285373165889,767.7733085800235,42.85714285714441,769.0084601107691,767.421539889231,0.0020657240766427283,766.7498394656232,,1,0,0,[762.4],[764.0],1,762.4,
2025-04-15 11:59:00,768.45,768.6,768.2,768.2,6030,768.2325,767.4910000000001,,768.19375443153,768.0448670959614,767.7900415768853,40.000000000002025,769.0072835011779,767.457716498822,0.0020170547358460407,766.7530657321265,,1,0,0,[762.4],[764.0],1,762.4,
2025-04-15 12:00:00,768.2,768.45,768.1,768.2,4009,768.23,767.515,,768.195003545224,768.0596416582508,767.8061183777918,40.909090909092086,769.0048684098897,767.4551315901103,0.002017282350050577,766.7550906967575,,1,0,0,[762.4],[764.0],1,762.4,
2025-04-15 12:01:00,768.3,768.4,768.15,768.15,3447,768.2425000000001,767.54,,768.1860028361792,768.0682472146079,767.8196039316039,47.36842105263127,769.0028842519015,767.4821157480986,0.001979542271877507,766.7568080547097,,1,0,0,[762.4],[764.0],1,762.4,
2025-04-15 12:02:00,768.35,768.35,767.5,767.55,10882,768.1949999999999,767.554,,768.0588022689434,768.0188903370263,767.8090312284037,36.73469387755065,769.004743299163,767.3852567008369,0.002108171230385707,766.7606200895179,,1,0,0,[762.4],[764.0],1,762.4,
2025-04-15 12:03:00,767.85,767.85,767.35,767.5,6455,768.115,767.567,,767.9470418151548,767.9694722096905,767.7969123567016,39.130434782609555,768.8619939758879,767.3680060241121,0.0019450055678847662,766.7623635011347,,1,0,0,[762.4],[764.0],1,762.4,
2025-04-15 12:04:00,767.5,767.5,767.15,767.25,5275,768.04,767.5759999999999,,767.8076334521238,767.9009510468628,767.7754648133015,37.50000000000059,768.8190682694305,767.2609317305694,0.002028717955915269,766.763312111377,,1,0,0,[762.4],[764.0],1,762.4,
2025-04-15 12:05:00,767.25,767.25,766.6,766.8,11106,767.9475,767.57,,767.606106761699,767.7960985662093,767.7372112912112,33.96226415094421,768.8509873954274,767.0440126045726,0.002352992608029635,766.763756314892,,1,1,0,[762.4],[764.0],1,762.4,
2025-04-15 12:06:00,766.9,767.25,766.8,767.25,4866,767.88,767.567,,767.5348854093593,767.7440891789512,767.7181049660657,45.00000000000113,768.7799415185742,766.9800584814258,0.0023439639489874035,766.7643006782018,,1,0,0,[762.4],[764.0],1,762.4,
2025-04-15 12:07:00,767.3,767.4,767.0,767.1,4582,767.8225,767.572,,767.4479083274874,767.6827473523844,767.6938655556318,35.714285714287456,768.7686695630891,766.8763304369108,0.002464552844151201,766.764913137722,,1,0,0,[762.4],[764.0],1,762.4,
2025-04-15 12:08:00,767.25,767.5,767.0,767.3,9934,767.7774999999999,767.58,,767.41832666199,767.6462952235859,767.6784198475677,39.99999999999999,768.7336298084135,766.8213701915863,0.002490642949066903,766.7665635208828,,1,0,0,[762.4],[764.0],1,762.4,
2025-04-15 12:09:00,767.35,767.5,767.2,767.5,5890,767.7524999999999,767.5930000000001,,767.434661329592,767.6323623451491,767.6714229908004,38.9830508474586,768.7102797791109,766.794720220889,0.0024950222346680185,766.7677964622072,,1,0,0,[762.4],[764.0],1,762.4,
2025-04-15 12:10:00,767.5,767.55,767.2,767.4,4657,767.73,767.605,,767.4277290636736,767.6102325979921,767.6607789519454,32.142857142858304,768.6992102047869,766.7607897952131,0.002524872558808223,766.7687422996487,,1,0,0,[762.4],[764.0],1,762.4,
2025-04-15 12:11:00,767.4,767.6,767.1,767.5,3812,767.7225,767.6220000000001,,767.4421832509389,767.5997342553262,767.6544738950064,34.48275862069113,768.6966257889216,766.7483742110784,0.002537702852063299,766.7695352935785,,1,1,0,[762.4],[764.0],1,762.4,
2025-04-15 12:12:00,767.55,767.55,767.25,767.5,3525,767.72,767.6440000000001,,767.4537466007512,767.590235754819,767.6484160952023,33.33333333333333,768.6962441454828,766.7437558545173,0.0025432296813492523,766.7703054894217,,1,0,0,[762.4],[764.0],1,762.4,
2025-04-15 12:13:00,767.5,767.7,767.15,767.2,6124,767.6850000000001,767.655,,767.402997280601,767.5530704448362,767.6308311502924,32.758620689655714,768.6839994995046,766.6860005004955,0.0026026286810463166,766.7714716702466,,1,0,0,[762.4],[764.0],1,762.4,
2025-04-15 12:14:00,767.6,767.8,767.3,767.7,4827,767.675,767.669,,767.4623978244808,767.5670637358041,767.6335436542025,42.64705882352961,768.6689289395385,766.6810710604614,0.0025894524103001696,766.7727833508361,,1,0,0,[762.4],[764.0],1,762.4,
2025-04-15 12:15:00,767.45,767.95,767.4,767.5,8526,767.6424999999999,767.675,,767.4699182595847,767.5606767133467,767.6283066481554,40.845070422535706,768.6132701771542,766.6717298228457,0.002529224677253373,766.775136548575,,1,0,1,[762.4],[764.0],1,762.4,
2025-04-15 12:16:00,767.5,767.75,767.25,767.5,5278,767.5975,767.675,,767.4759346076678,767.5548979787422,767.6232750148945,49.15254237288214,768.501569745801,766.6934302541989,0.0023555828303272294,766.7763856774097,,1,0,0,[762.4],[764.0],1,762.4,
2025-04-15 12:17:00,767.6,767.75,767.2,767.55,5154,767.5550000000001,767.681,,767.4907476861342,767.5544315045763,767.6204014848986,50.847457627117855,768.3763595917483,766.7336404082519,0.0021401973584908056,766.7776013118846,,1,1,0,[762.4],[764.0],1,762.4,
2025-04-15 12:18:00,767.55,767.55,767.4,767.5,4454,767.5074999999999,767.681,,767.4925981489074,767.5492475517595,767.6156798580398,54.54545454545455,768.2125755838605,766.8024244161394,0.0018373125574943523,766.7786243962113,,1,0,0,[762.4],[764.0],1,762.4,
2025-04-15 12:19:00,767.55,767.55,767.45,767.55,6622,767.475,767.6820000000001,,767.504078519126,767.5493192134967,767.6131041773324,65.95744680851126,768.1011830907703,766.8488169092298,0.0016318006209199486,766.7802116880174,,1,0,0,[762.4],[764.0],1,762.4,
2025-04-15 12:20:00,767.55,767.65,767.45,767.65,7047,767.4475,767.692,,767.5332628153009,767.5589078598304,767.6145510723389,60.0,767.9810827267859,766.9139172732141,0.00139053870599847,766.7820456026936,,1,0,0,[762.4],[764.0],1,762.4,
2025-04-15 12:21:00,767.65,767.65,767.3,767.4,6621,767.4100000000001,767.7,,767.5066102522408,767.5437737779417,767.6061373047962,57.14285714285637,767.8287701291413,766.9912298708589,0.0010913856455902165,766.783475593247,,1,0,0,[762.4],[764.0],1,762.4,
2025-04-15 12:22:00,767.45,767.45,767.15,767.3,4896,767.3975,767.71,,767.4652882017926,767.5205572276616,767.5941319202944,50.0,767.8135908301748,766.9814091698253,0.0010844206038585393,766.784292002734,,1,0,0,[762.4],[764.0],1,762.4,
2025-04-15 12:23:00,767.4,767.4,767.1,767.2,10927,767.3825,767.7209999999999,,767.4122305614342,767.4900279678843,767.5786757665575,42.10526315789537,767.8046187161622,766.9603812838379,0.001100152052365326,766.7858704632869,,1,0,0,[762.4],[764.0],1,762.4,
2025-04-15 12:24:00,767.35,767.35,767.1,767.25,5801,767.3825,767.735,,767.3797844491473,767.4671681614192,767.5657865208101,45.945945945946114,767.8046187161622,766.9603812838379,0.001100152052365326,766.7867039460725,,1,0,0,[762.4],[764.0],1,762.4,
2025-04-15 12:25:00,767.3,767.35,767.05,767.25,9814,767.405,767.75,,767.3538275593179,767.4464854793792,767.5534027356803,42.85714285714193,767.7341136421996,767.0758863578003,0.000857731294947707,766.7880546096932,,1,0,0,[762.4],[764.0],1,762.4,
2025-04-15 12:26:00,767.15,767.5,767.0,767.45,21051,767.415,767.7640000000001,,767.3730620474544,767.4468201956289,767.5493477264379,48.71794871794976,767.7363458540311,767.0936541459688,0.0008374760827744177,766.7915926567116,,1,0,0,[762.4],[764.0],1,762.4,
2025-04-15 12:27:00,767.15,767.45,767.0,767.4,5791,767.43,767.7639999999999,,767.3784496379635,767.4423611293785,767.543490952852,55.88235294117471,767.715435954671,767.1445640453289,0.0007438748932697853,766.7924963989991,,1,0,0,[762.4],[764.0],1,762.4,
2025-04-15 12:28:00,767.4,767.65,767.35,767.65,6384,767.4475,767.771,,767.4327597103709,767.4621362599139,767.5476677782304,48.275862068963086,767.7421451925319,767.1528548074681,0.000767857586432694,766.7940280276347,,1,0,0,[762.4],[764.0],1,762.4,
2025-04-15 12:29:00,767.65,767.7,767.3,767.4,4920,767.4425,767.762,,767.4262077682968,767.4562185208745,767.5418768849665,46.666666666665655,767.736787721739,767.148212278261,0.0007669309993621946,766.79507454537,,1,0,0,[762.4],[764.0],1,762.4,
2025-04-15 12:30:00,767.4,767.5,767.3,767.5,4309,767.4475,767.747,,767.4409662146375,767.4603881855531,767.5402346541836,50.0,767.7421451925319,767.1528548074681,0.000767857586432694,766.7959430689192,,1,0,0,[762.4],[764.0],1,762.4,
2025-04-15 12:31:00,767.4,767.8,767.4,767.5,4071,767.4475,767.7389999999999,,767.45277297171,767.4641607393099,767.5386568246078,48.387096774194966,767.7421451925319,767.1528548074681,0.000767857586432694,766.7969326470406,,1,0,0,[762.4],[764.0],1,762.4,
2025-04-15 12:32:00,767.6,767.7,767.5,767.6,8861,767.4525000000001,767.7209999999999,,767.4822183773681,767.4770978117566,767.541062439329,53.125000000000675,767.7542056774375,767.1507943225627,0.0007862523802774493,766.7991707136596,,1,0,0,[762.4],[764.0],1,762.4,
2025-04-15 12:33:00,767.7,767.9,767.0,767.2,19946,767.4525,767.683,,767.4257747018945,767.4507075439702,767.5276874417083,41.025641025643566,767.7542056774374,767.1507943225625,0.0007862523802774494,766.8027085761469,,1,0,1,[762.4],[764.0],1,762.4,
2025-04-15 12:34:00,767.3,767.4,767.0,767.3,17898,767.4325000000001,767.654,767.5517500000001,767.4006197615156,767.4363544445445,767.5187585224256,41.02564102564013,767.7177053738478,767.1472946261524,0.0007432715550819191,766.8051041147022,,1,0,0,[762.4],[764.0],1,762.4,
2025-04-15 12:35:00,767.5,767.55,767.05,767.15,20773,767.4150000000001,767.6239999999999,767.5805,767.3504958092125,767.409082592683,767.5042974038992,43.243243243242915,767.7246687534293,767.1053312465708,0.0008070437857724025,766.8079581691696,,1,0,0,[762.4],[764.0],1,762.4,
2025-04-15 12:36:00,767.3,767.45,767.15,767.2,4679,767.4,767.5959999999999,767.599,767.32039664737,767.3891699648085,767.4923641723738,47.22222222222468,767.7211820274317,767.0788179725682,0.000837065487182033,766.8086200310815,,1,0,0,[762.4],[764.0],1,762.4,
2025-04-15 12:37:00,767.25,767.35,767.15,767.15,4717,767.38,767.574,767.6102500000001,767.2863173178961,767.366391872922,767.4789381263984,48.57142857142671,767.7115037508843,767.0484962491157,0.0008639885086509438,766.8092127134,,1,0,0,[762.4],[764.0],1,762.4,
2025-04-15 12:38:00,767.2,767.25,767.0,767.0,5303,767.355,767.55,767.6207499999999,767.2290538543169,767.3314974088341,767.4601562390886,43.24324324324374,767.7219217613546,766.9880782386455,0.000956328586780687,766.8096596038059,,1,0,0,[762.4],[764.0],1,762.4,
2025-04-15 12:39:00,766.95,767.0,766.75,766.95,21953,767.325,767.5290000000001,767.6289999999999,767.1732430834536,767.2951643222785,767.4401501120656,42.10526315789631,767.721696888141,766.9283031118591,0.0010339735787076479,766.8102652129343,,1,0,0,[762.4],[764.0],1,762.4,
2025-04-15 12:40:00,766.95,767.0,766.55,766.55,8297,767.2700000000001,767.503,767.6372500000001,767.0485944667629,767.2241962915854,767.4052422645336,28.571428571427802,767.7688407614371,766.7711592385631,0.001300300445571986,766.8099865512748,,1,0,0,[762.4],[764.0],1,762.4,
2025-04-15 12:41:00,766.55,766.75,765.9,766.55,90300,767.2275,767.4810000000001,767.638,766.9488755734103,767.1599871209581,767.371703352199,29.268292682926955,767.8164106803933,766.6385893196066,0.0015351657243604612,766.7990118882492,,1,1,0,[762.4],[764.0],1,762.4,
2025-04-15 12:42:00,766.55,766.85,766.05,766.1,26035,767.1675,767.452,767.6419999999999,766.7791004587283,767.0590359665812,767.321832632505,15.555555555556566,767.9409236940603,766.3940763059397,0.002016309851656344,766.795445416897,,1,0,0,[762.4],[764.0],1,762.4,
2025-04-15 12:43:00,766.2,766.25,766.1,766.15,12765,767.115,767.4169999999999,767.64675,766.6532803669827,766.9724611126211,767.2758784116224,19.51219512195054,768.0118365455762,766.2181634544238,0.0023382062548019705,766.7930931540384,,1,0,0,[762.4],[764.0],1,762.4,
2025-04-15 12:44:00,766.15,766.25,765.8,766.0,17441,767.0525,767.3790000000001,767.64875,766.5226242935862,766.879845768562,767.2258439641079,14.285714285712743,768.0751256196194,766.0298743803806,0.002666377124432452,766.7891447216234,,1,0,0,[762.4],[764.0],1,762.4,
