datetime,Open,High,Low,Close,Volume
2025-04-24 09:15:00,812.75,817.75,811.5,814.8,258714
2025-04-24 09:16:00,814.2,818.55,814.2,818.1,124019
2025-04-24 09:17:00,818.05,819.0,816.75,818.3,154685
2025-04-24 09:18:00,818.3,818.75,816.75,817.05,73907
2025-04-24 09:19:00,817.0,818.5,817.0,817.85,57081
2025-04-24 09:20:00,817.8,818.0,816.0,816.0,49840
2025-04-24 09:21:00,816.15,816.15,815.15,815.5,33494
2025-04-24 09:22:00,815.45,817.5,815.45,817.45,60072
2025-04-24 09:23:00,817.2,817.4,815.5,815.7,35220
2025-04-24 09:24:00,815.6,815.75,814.6,814.7,78501
2025-04-24 09:25:00,814.75,815.65,814.65,815.65,43010
2025-04-24 09:26:00,816.3,816.45,815.55,815.55,29703
2025-04-24 09:27:00,815.1,815.95,815.1,815.3,39790
2025-04-24 09:28:00,815.05,815.8,815.0,815.25,36484
2025-04-24 09:29:00,815.3,815.85,815.2,815.6,51322
2025-04-24 09:30:00,815.65,816.2,815.4,815.65,40251
2025-04-24 09:31:00,815.65,815.85,815.2,815.5,31247
2025-04-24 09:32:00,815.35,815.85,814.7,814.7,38318
2025-04-24 09:33:00,814.75,814.75,813.9,813.9,28041
2025-04-24 09:34:00,813.75,815.0,813.7,814.8,41643
2025-04-24 09:35:00,815.0,817.6,815.0,816.8,51816
2025-04-24 09:36:00,817.0,817.5,816.05,816.25,44750
2025-04-24 09:37:00,816.1,817.0,815.85,816.05,48808
2025-04-24 09:38:00,816.15,816.5,815.45,816.2,42068
2025-04-24 09:39:00,816.1,816.2,815.75,816.1,24151
2025-04-24 09:40:00,816.0,816.1,815.2,815.2,28404
2025-04-24 09:41:00,815.05,815.8,815.05,815.35,29578
2025-04-24 09:42:00,815.3,815.35,814.85,814.85,27305
2025-04-24 09:43:00,814.5,814.85,813.6,813.6,46565
2025-04-24 09:44:00,813.75,813.85,812.1,812.15,45834
2025-04-24 09:45:00,812.1,812.9,811.5,812.85,88435
2025-04-24 09:46:00,812.9,813.2,812.05,812.2,23746
2025-04-24 09:47:00,812.0,812.85,811.75,812.75,27775
2025-04-24 09:48:00,812.35,812.9,812.35,812.8,12232
2025-04-24 09:49:00,812.8,813.35,812.7,813.0,16129
2025-04-24 09:50:00,812.95,814.25,812.9,814.25,52730
2025-04-24 09:51:00,814.15,814.5,813.6,813.85,16047
2025-04-24 09:52:00,813.8,813.8,813.2,813.55,20451
2025-04-24 09:53:00,813.55,814.9,813.55,814.9,24219
2025-04-24 09:54:00,815.0,815.4,814.95,815.4,35677
2025-04-24 09:55:00,815.4,815.6,814.7,815.0,23029
2025-04-24 09:56:00,814.95,815.6,814.5,814.6,20436
2025-04-24 09:57:00,814.6,815.65,814.5,815.65,22550
2025-04-24 09:58:00,815.75,816.0,815.3,815.5,20671
2025-04-24 09:59:00,815.5,815.9,815.05,815.2,16649
2025-04-24 10:00:00,815.5,815.75,814.75,814.9,19196
2025-04-24 10:01:00,814.85,814.9,813.8,814.15,26928
2025-04-24 10:02:00,814.15,814.25,813.85,813.85,12559
2025-04-24 10:03:00,814.0,814.65,813.95,814.2,24892
2025-04-24 10:04:00,814.25,814.3,813.85,813.85,15592
2025-04-24 10:05:00,813.9,813.9,813.55,813.65,18243
2025-04-24 10:06:00,813.7,814.0,813.5,813.5,10115
2025-04-24 10:07:00,813.7,814.0,813.5,814.0,8781
2025-04-24 10:08:00,813.9,813.9,813.35,813.35,21399
2025-04-24 10:09:00,813.45,814.0,813.35,813.7,15807
2025-04-24 10:10:00,813.5,814.3,813.5,814.3,30246
2025-04-24 10:11:00,814.35,814.5,813.8,814.05,15080
2025-04-24 10:12:00,814.05,814.05,813.6,813.7,7954
2025-04-24 10:13:00,813.6,814.5,813.4,814.35,21729
2025-04-24 10:14:00,814.35,814.35,814.05,814.1,5845
2025-04-24 10:15:00,814.2,814.6,814.15,814.5,25012
2025-04-24 10:16:00,814.45,814.45,813.85,813.95,25797
2025-04-24 10:17:00,813.8,813.9,813.65,813.7,9499
2025-04-24 10:18:00,813.7,814.4,813.65,814.35,21105
2025-04-24 10:19:00,814.1,814.15,814.0,814.15,6530
2025-04-24 10:20:00,814.15,814.35,814.05,814.15,16637
2025-04-24 10:21:00,814.3,814.9,814.3,814.4,34710
2025-04-24 10:22:00,814.5,814.6,814.4,814.6,6385
2025-04-24 10:23:00,814.55,815.45,814.55,815.35,24169
2025-04-24 10:24:00,815.3,815.9,815.3,815.85,39549
2025-04-24 10:25:00,815.65,815.95,815.6,815.6,20661
2025-04-24 10:26:00,815.55,815.6,815.05,815.15,10142
2025-04-24 10:27:00,815.1,815.35,814.95,814.95,12185
2025-04-24 10:28:00,815.1,815.1,814.85,814.95,5544
2025-04-24 10:29:00,814.9,814.95,814.65,814.65,10793
2025-04-24 10:30:00,814.7,814.8,814.0,814.1,13495
2025-04-24 10:31:00,814.2,814.25,813.6,813.85,14611
2025-04-24 10:32:00,813.85,814.0,813.6,813.85,8537
2025-04-24 10:33:00,814.0,814.4,814.0,814.2,14236
2025-04-24 10:34:00,814.3,814.6,814.15,814.6,6055
2025-04-24 10:35:00,814.55,814.6,814.1,814.3,20447
2025-04-24 10:36:00,814.1,814.6,814.0,814.05,8395
2025-04-24 10:37:00,814.05,814.05,813.8,813.85,11960
2025-04-24 10:38:00,813.8,813.9,813.6,813.75,19311
2025-04-24 10:39:00,813.8,813.8,813.7,813.7,5394
2025-04-24 10:40:00,813.75,813.75,813.0,813.0,32788
2025-04-24 10:41:00,813.05,813.05,813.0,813.0,8061
2025-04-24 10:42:00,813.05,813.45,813.05,813.3,23983
2025-04-24 10:43:00,813.2,813.55,813.0,813.0,16540
2025-04-24 10:44:00,813.05,813.4,813.0,813.05,17920
2025-04-24 10:45:00,813.0,813.05,812.4,812.5,31338
2025-04-24 10:46:00,812.7,813.0,812.45,813.0,24050
2025-04-24 10:47:00,813.0,813.0,812.8,812.85,8598
2025-04-24 10:48:00,813.0,813.0,812.5,812.5,14144
2025-04-24 10:49:00,812.55,813.15,812.5,813.15,17073
2025-04-24 10:50:00,813.15,813.15,812.6,812.8,17653
2025-04-24 10:51:00,812.75,813.3,812.55,813.3,28106
2025-04-24 10:52:00,813.25,813.6,813.0,813.4,28644
2025-04-24 10:53:00,813.4,814.0,813.4,813.75,35544
2025-04-24 10:54:00,813.75,814.5,813.65,814.5,62666
2025-04-24 10:55:00,814.5,814.5,813.75,814.0,13578
2025-04-24 10:56:00,814.0,814.35,813.7,814.15,17707
2025-04-24 10:57:00,814.2,815.1,814.2,815.0,113221
2025-04-24 10:58:00,815.05,815.05,814.8,814.85,18918
2025-04-24 10:59:00,815.0,815.0,814.9,814.95,10447
2025-04-24 11:00:00,814.9,814.95,814.8,814.9,17525
2025-04-24 11:01:00,814.85,815.0,814.65,814.95,24444
2025-04-24 11:02:00,815.0,815.55,814.95,815.05,28614
2025-04-24 11:03:00,815.05,815.2,815.05,815.1,8722
2025-04-24 11:04:00,815.1,815.35,815.05,815.3,16530
2025-04-24 11:05:00,815.35,815.5,815.3,815.5,16373
2025-04-24 11:06:00,815.5,815.6,815.3,815.6,25217
2025-04-24 11:07:00,815.55,815.6,815.1,815.6,27497
2025-04-24 11:08:00,815.55,815.95,815.45,815.7,45242
2025-04-24 11:09:00,815.9,816.25,815.7,816.2,56529
2025-04-24 11:10:00,816.2,816.2,815.25,815.45,28425
2025-04-24 11:11:00,815.65,815.65,815.2,815.4,13285
2025-04-24 11:12:00,815.0,815.4,814.6,815.4,98114
2025-04-24 11:13:00,815.35,815.6,815.25,815.35,16807
2025-04-24 11:14:00,815.35,815.4,815.1,815.1,9911
2025-04-24 11:15:00,815.2,817.5,814.9,816.0,128688
2025-04-24 11:16:00,815.9,816.0,814.6,814.6,107663
2025-04-24 11:17:00,814.7,814.9,814.5,814.7,13275
2025-04-24 11:18:00,814.8,814.8,814.2,814.2,26756
2025-04-24 11:19:00,814.3,814.3,813.45,813.85,21390
2025-04-24 11:20:00,813.8,813.85,813.6,813.7,23629
2025-04-24 11:21:00,813.5,813.6,812.85,813.2,63735
