datetime,Open,High,Low,Close,Volume
2025-04-25 13:42:00,801.3,801.35,800.3,800.35,20699
2025-04-25 13:43:00,800.6,800.6,800.1,800.6,16348
2025-04-25 13:44:00,800.6,800.95,800.4,800.9,18148
2025-04-25 13:45:00,801.0,801.6,800.45,800.85,47428
2025-04-25 13:46:00,800.85,801.25,800.4,800.5,18252
2025-04-25 13:47:00,800.85,801.45,800.25,801.35,20638
2025-04-25 13:48:00,801.1,801.7,801.0,801.7,18598
2025-04-25 13:49:00,801.7,801.75,801.0,801.6,17114
2025-04-25 13:50:00,801.8,803.0,801.7,802.95,35051
2025-04-25 13:51:00,802.85,803.0,802.05,802.5,26814
2025-04-25 13:52:00,802.2,802.55,801.6,802.05,17101
2025-04-25 13:53:00,801.75,802.5,801.6,802.5,25514
2025-04-25 13:54:00,802.35,802.8,802.05,802.55,23775
2025-04-25 13:55:00,802.55,802.55,802.0,802.3,15404
2025-04-25 13:56:00,802.3,802.5,802.0,802.5,17583
2025-04-25 13:57:00,802.55,803.0,802.25,802.8,24474
2025-04-25 13:58:00,802.5,803.45,802.5,803.35,31872
2025-04-25 13:59:00,803.45,803.5,803.2,803.45,32515
2025-04-25 14:00:00,803.5,803.5,803.0,803.5,29741
2025-04-25 14:01:00,803.5,803.5,803.0,803.4,19957
2025-04-25 14:02:00,803.4,803.5,803.2,803.5,23745
2025-04-25 14:03:00,803.45,803.5,802.6,802.8,23858
2025-04-25 14:04:00,802.6,802.85,802.05,802.35,25970
2025-04-25 14:05:00,802.4,802.7,802.15,802.55,18387
2025-04-25 14:06:00,802.65,802.65,801.65,801.9,40106
2025-04-25 14:07:00,802.0,802.0,800.8,800.9,62189
2025-04-25 14:08:00,801.15,801.25,800.1,800.45,24475
2025-04-25 14:09:00,800.2,800.45,799.35,800.0,74444
2025-04-25 14:10:00,800.0,800.7,800.0,800.05,24607
2025-04-25 14:11:00,800.05,800.45,800.0,800.3,19868
2025-04-25 14:12:00,800.05,800.2,799.25,799.6,41970
2025-04-25 14:13:00,799.6,800.3,799.6,800.05,35657
2025-04-25 14:14:00,800.3,801.0,800.2,800.75,16912
2025-04-25 14:15:00,800.95,802.5,800.95,802.15,50853
2025-04-25 14:16:00,802.15,803.5,802.1,803.5,23754
2025-04-25 14:17:00,803.5,803.5,802.65,803.4,24560
2025-04-25 14:18:00,803.4,803.4,802.7,803.25,22915
2025-04-25 14:19:00,803.15,803.35,802.85,802.85,14459
2025-04-25 14:20:00,802.95,802.95,802.25,802.65,12261
2025-04-25 14:21:00,802.75,802.8,802.25,802.7,17976
2025-04-25 14:22:00,802.5,803.0,802.35,802.85,14158
2025-04-25 14:23:00,802.65,802.9,802.2,802.4,10856
2025-04-25 14:24:00,802.3,802.9,802.05,802.9,13264
2025-04-25 14:25:00,802.85,802.9,802.0,802.2,13502
2025-04-25 14:26:00,802.2,802.2,801.65,801.75,12446
2025-04-25 14:27:00,801.65,802.0,801.4,801.85,13948
2025-04-25 14:28:00,801.85,801.95,801.1,801.65,15672
2025-04-25 14:29:00,801.5,801.95,801.3,801.5,13096
2025-04-25 14:30:00,801.6,801.95,801.0,801.25,17879
2025-04-25 14:31:00,801.25,801.6,801.05,801.1,21941
2025-04-25 14:32:00,801.4,801.6,800.15,800.5,17426
2025-04-25 14:33:00,800.5,800.5,800.0,800.05,17253
2025-04-25 14:34:00,800.05,800.45,800.0,800.35,20632
2025-04-25 14:35:00,800.35,800.45,799.8,799.9,63809
2025-04-25 14:36:00,800.0,800.1,799.15,799.3,39415
2025-04-25 14:37:00,799.1,800.1,799.1,799.95,35300
2025-04-25 14:38:00,799.95,800.4,799.7,800.2,27005
2025-04-25 14:39:00,800.25,800.5,800.0,800.1,19902
2025-04-25 14:40:00,800.0,800.0,799.5,799.85,32295
2025-04-25 14:41:00,799.85,800.25,799.6,800.25,27278
2025-04-25 14:42:00,800.25,800.8,800.0,800.2,21764
2025-04-25 14:43:00,800.15,800.25,799.65,800.25,32221
2025-04-25 14:44:00,800.2,800.5,799.95,800.5,49384
2025-04-25 14:45:00,800.35,800.35,800.0,800.15,23638
2025-04-25 14:46:00,800.15,800.55,799.5,799.6,29021
2025-04-25 14:47:00,799.6,799.9,799.05,799.05,34052
2025-04-25 14:48:00,799.25,800.0,799.25,800.0,21806
2025-04-25 14:49:00,800.0,800.6,799.9,800.4,18648
2025-04-25 14:50:00,800.5,800.85,800.4,800.85,21829
2025-04-25 14:51:00,800.95,801.0,800.2,800.85,26503
2025-04-25 14:52:00,800.85,801.0,800.45,800.8,14424
