datetime,Open,High,Low,Close,Volume
2025-04-15 09:15:00,770.0,770.0,757.1,761.4,340759
2025-04-15 09:16:00,762.0,763.9,761.9,763.5,74722
2025-04-15 09:17:00,763.7,765.45,763.5,764.9,68749
2025-04-15 09:18:00,765.1,766.5,764.5,764.9,83903
2025-04-15 09:19:00,764.5,765.45,764.35,765.3,27769
2025-04-15 09:20:00,765.35,765.9,764.75,764.9,26174
2025-04-15 09:21:00,764.8,766.4,764.8,766.4,38343
2025-04-15 09:22:00,766.15,766.4,764.8,765.3,31915
2025-04-15 09:23:00,765.3,765.5,764.75,765.2,23331
2025-04-15 09:24:00,765.2,766.0,764.75,765.6,38502
2025-04-15 09:25:00,765.7,765.85,763.8,764.0,32771
2025-04-15 09:26:00,764.0,764.25,763.5,763.75,25592
2025-04-15 09:27:00,763.75,764.8,763.55,764.8,62281
2025-04-15 09:28:00,764.85,767.1,764.75,766.05,62012
2025-04-15 09:29:00,766.2,766.9,765.45,766.5,55603
2025-04-15 09:30:00,766.7,768.0,766.6,766.7,49748
2025-04-15 09:31:00,766.6,767.35,766.35,766.5,36010
2025-04-15 09:32:00,766.75,766.8,766.0,766.6,21802
2025-04-15 09:33:00,766.9,767.0,765.7,765.9,22715
2025-04-15 09:34:00,765.95,766.0,765.0,765.1,17038
2025-04-15 09:35:00,765.0,765.6,765.0,765.3,12162
2025-04-15 09:36:00,765.3,765.85,765.3,765.7,10336
2025-04-15 09:37:00,765.8,766.75,765.45,766.15,16464
2025-04-15 09:38:00,766.45,766.7,765.75,766.0,13083
2025-04-15 09:39:00,766.15,766.2,765.95,766.0,22456
2025-04-15 09:40:00,765.95,766.6,765.8,766.6,22317
2025-04-15 09:41:00,766.8,767.45,766.35,767.45,25864
2025-04-15 09:42:00,767.45,767.85,766.55,767.4,29257
2025-04-15 09:43:00,767.45,768.45,767.2,768.25,50206
2025-04-15 09:44:00,768.65,768.65,767.35,767.5,34549
2025-04-15 09:45:00,767.5,768.35,767.5,767.9,21421
2025-04-15 09:46:00,768.05,768.15,767.15,768.15,22469
2025-04-15 09:47:00,767.75,768.15,767.45,768.0,15643
2025-04-15 09:48:00,767.9,768.25,767.8,768.15,8016
2025-04-15 09:49:00,768.2,768.2,767.3,767.65,13707
2025-04-15 09:50:00,767.65,768.45,767.55,768.15,19335
2025-04-15 09:51:00,768.45,768.5,767.7,767.85,9974
2025-04-15 09:52:00,767.85,768.4,767.7,768.2,18884
2025-04-15 09:53:00,768.05,768.4,767.85,768.05,10716
2025-04-15 09:54:00,768.1,769.3,768.1,768.85,42407
2025-04-15 09:55:00,768.85,769.9,768.85,769.6,45098
2025-04-15 09:56:00,769.5,769.9,769.0,769.05,23740
2025-04-15 09:57:00,769.25,769.55,768.9,768.9,16904
2025-04-15 09:58:00,768.75,768.95,767.95,767.95,9866
2025-04-15 09:59:00,768.0,768.75,767.6,768.2,24617
2025-04-15 10:00:00,768.45,768.45,767.45,767.9,10719
2025-04-15 10:01:00,767.9,767.95,767.6,767.7,6161
2025-04-15 10:02:00,767.75,767.95,767.5,767.5,13708
2025-04-15 10:03:00,767.6,767.6,767.15,767.2,17094
2025-04-15 10:04:00,767.45,767.5,767.1,767.35,4681
2025-04-15 10:05:00,767.25,767.6,767.2,767.55,6339
2025-04-15 10:06:00,767.6,768.0,767.6,767.85,10275
2025-04-15 10:07:00,767.85,768.65,767.85,768.55,16630
2025-04-15 10:08:00,768.7,769.0,768.7,768.95,12714
2025-04-15 10:09:00,769.0,770.7,768.7,770.2,124296
2025-04-15 10:10:00,770.4,770.55,769.65,770.2,24622
2025-04-15 10:11:00,770.15,770.15,768.85,769.6,20285
2025-04-15 10:12:00,769.85,770.0,769.45,769.55,9741
2025-04-15 10:13:00,769.55,769.9,769.5,769.6,8455
2025-04-15 10:14:00,769.8,769.95,769.45,769.6,10401
2025-04-15 10:15:00,769.6,769.8,769.25,769.35,6136
2025-04-15 10:16:00,769.55,769.6,768.8,769.45,9761
2025-04-15 10:17:00,769.35,769.75,768.7,768.75,38659
2025-04-15 10:18:00,769.0,769.0,768.7,768.85,6197
2025-04-15 10:19:00,768.7,768.9,768.55,768.9,8365
2025-04-15 10:20:00,768.6,769.9,768.6,769.8,17214
2025-04-15 10:21:00,769.9,770.2,769.65,770.0,24499
2025-04-15 10:22:00,770.1,770.1,769.65,769.7,8358
2025-04-15 10:23:00,769.65,769.65,769.1,769.1,8312
2025-04-15 10:24:00,769.35,769.4,769.0,769.1,9406
2025-04-15 10:25:00,769.1,769.3,769.0,769.25,5212
2025-04-15 10:26:00,769.15,769.2,769.0,769.0,4091
2025-04-15 10:27:00,769.05,769.15,768.75,768.95,10142
2025-04-15 10:28:00,768.9,768.95,768.45,768.7,27710
2025-04-15 10:29:00,768.7,768.95,768.3,768.45,16445
2025-04-15 10:30:00,768.55,768.6,768.35,768.6,4565
2025-04-15 10:31:00,768.9,769.1,768.5,768.5,8993
2025-04-15 10:32:00,768.9,769.3,768.55,769.1,17120
2025-04-15 10:33:00,768.95,769.1,768.4,768.55,12453
2025-04-15 10:34:00,768.55,768.6,768.15,768.45,8592
2025-04-15 10:35:00,768.35,768.45,768.3,768.3,1825
2025-04-15 10:36:00,768.35,768.35,768.0,768.0,9180
2025-04-15 10:37:00,768.1,768.15,768.0,768.0,2631
2025-04-15 10:38:00,768.05,768.45,767.7,767.9,14527
2025-04-15 10:39:00,767.9,767.95,767.75,767.8,2778
2025-04-15 10:40:00,767.85,767.95,767.75,767.8,6669
2025-04-15 10:41:00,767.85,767.95,767.5,767.55,7331
2025-04-15 10:42:00,767.6,767.8,767.5,767.65,5547
2025-04-15 10:43:00,767.7,768.2,767.55,768.05,13877
2025-04-15 10:44:00,768.15,768.5,768.0,768.35,13842
2025-04-15 10:45:00,768.1,768.35,768.1,768.15,6135
2025-04-15 10:46:00,768.05,768.2,767.9,768.0,7251
