2025-04-29 09:15:00,820.0,824.95,820.0,823.05,165942
2025-04-29 09:16:00,823.5,827.0,823.4,827.0,165622
2025-04-29 09:17:00,826.4,828.0,826.4,826.6,106925
2025-04-29 09:18:00,826.65,827.15,826.25,826.5,75048
2025-04-29 09:19:00,826.5,828.5,826.3,828.1,66377
2025-04-29 09:20:00,828.05,829.0,828.05,828.55,74019
2025-04-29 09:21:00,828.9,828.9,826.65,827.45,90329
2025-04-29 09:22:00,827.45,827.5,825.3,825.75,60474
2025-04-29 09:23:00,826.0,826.0,824.6,825.0,57968
2025-04-29 09:24:00,825.0,825.8,824.8,824.8,54893
2025-04-29 09:25:00,824.8,825.0,823.75,824.6,49095
2025-04-29 09:26:00,824.5,824.85,823.8,823.8,41106
2025-04-29 09:27:00,824.05,824.3,823.1,824.0,47314
2025-04-29 09:28:00,824.0,825.0,823.55,824.8,39387
2025-04-29 09:29:00,825.0,825.0,823.25,823.95,53402
2025-04-29 09:30:00,824.1,824.1,822.7,823.0,50870
2025-04-29 09:31:00,822.75,824.45,822.75,824.05,25372
2025-04-29 09:32:00,823.95,825.1,823.95,824.8,39669
2025-04-29 09:33:00,824.9,825.0,824.0,824.1,21916
2025-04-29 09:34:00,824.45,824.95,824.1,824.45,22727
2025-04-29 09:35:00,824.4,824.6,823.6,824.4,25592
2025-04-29 09:36:00,824.5,824.5,822.05,822.75,82616
2025-04-29 09:37:00,823.0,823.3,822.2,822.45,44076
2025-04-29 09:38:00,822.3,822.85,822.0,822.3,44804
2025-04-29 09:39:00,822.4,822.4,820.95,821.2,83106
2025-04-29 09:40:00,821.2,822.0,820.8,821.15,86223
2025-04-29 09:41:00,821.15,821.5,820.2,821.45,55605
2025-04-29 09:42:00,821.5,821.5,819.7,820.25,102678
2025-04-29 09:43:00,820.35,820.8,819.25,819.55,61016
2025-04-29 09:44:00,819.35,821.0,819.35,820.75,59257
2025-04-29 09:45:00,820.75,822.5,820.75,821.65,74257
2025-04-29 09:46:00,821.9,821.9,820.1,820.35,36588
2025-04-29 09:47:00,820.35,820.5,819.7,820.2,22434
2025-04-29 09:48:00,820.25,820.6,819.95,820.4,21117
2025-04-29 09:49:00,820.4,821.0,820.1,820.1,30153
2025-04-29 09:50:00,820.25,820.4,818.45,818.55,75112
2025-04-29 09:51:00,818.55,819.5,818.2,819.45,59245
2025-04-29 09:52:00,819.15,820.45,819.15,819.8,62944
2025-04-29 09:53:00,819.55,820.25,819.45,819.8,38852
2025-04-29 09:54:00,819.8,820.25,819.55,819.8,16880
2025-04-29 09:55:00,819.9,821.85,819.8,821.65,74077
2025-04-29 09:56:00,821.85,821.95,821.1,821.7,64852
2025-04-29 09:57:00,821.7,822.35,821.7,822.05,24583
2025-04-29 09:58:00,822.0,822.35,821.5,821.8,29320
2025-04-29 09:59:00,821.75,821.95,821.2,821.45,24620
2025-04-29 10:00:00,821.45,821.5,820.6,820.75,16876
2025-04-29 10:01:00,820.75,821.3,820.45,821.0,27328
2025-04-29 10:02:00,821.05,821.9,820.95,821.7,18463
2025-04-29 10:03:00,821.9,822.05,821.55,821.55,39645
2025-04-29 10:04:00,821.65,821.8,821.05,821.5,11934
2025-04-29 10:05:00,821.5,821.6,820.65,820.9,26204
2025-04-29 10:06:00,820.8,820.8,819.8,820.0,29213
2025-04-29 10:07:00,819.85,820.0,819.55,819.85,12103
2025-04-29 10:08:00,819.85,820.1,819.5,819.7,28295
2025-04-29 10:09:00,819.7,819.7,818.5,818.9,44508
2025-04-29 10:10:00,819.15,819.8,818.9,819.8,20535
2025-04-29 10:11:00,819.8,820.15,819.3,819.95,15255
2025-04-29 10:12:00,820.0,820.25,819.85,819.9,29227
2025-04-29 10:13:00,819.85,819.9,819.55,819.9,15239
2025-04-29 10:14:00,819.85,820.5,819.55,819.55,26036
2025-04-29 10:15:00,819.65,819.95,818.8,818.8,39829
